file,group,selected_head,VUS-PR
160_SMAP_id_17_Sensor_tr_1832_1st_5300.csv,SMAP,ensemble,0.0420187474857258
161_SMAP_id_18_Sensor_tr_2075_1st_5550.csv,SMAP,ensemble,0.3387728032853315
162_SMAP_id_19_Sensor_tr_1908_1st_4690.csv,SMAP,ensemble,0.3569877392209202
163_SMAP_id_20_Sensor_tr_2051_1st_4575.csv,SMAP,ensemble,0.0149138786029354
165_SMAP_id_22_Sensor_tr_2129_1st_5000.csv,SMAP,ensemble,0.0729508864772349
166_SMAP_id_23_Sensor_tr_1113_1st_1890.csv,SMAP,ensemble,0.6724254742547425
167_SMAP_id_24_Sensor_tr_2094_1st_5600.csv,SMAP,ensemble,0.5972768725940025
168_SMAP_id_25_Sensor_tr_1998_1st_2098.csv,SMAP,ensemble,0.827378440037819
169_SMAP_id_26_Sensor_tr_1811_1st_4510.csv,SMAP,ensemble,0.7808193605525923
170_SMAP_id_27_Sensor_tr_2160_1st_4690.csv,SMAP,ensemble,0.1860836627358705
171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,SWaT,time,0.1655590358199057
172_SWaT_id_2_Sensor_tr_23700_1st_23800.csv,SWaT,time,0.0899538745085628
173_GECCO_id_1_Sensor_tr_16165_1st_16265.csv,GECCO,time,0.1773299407901468
174_Exathlon_id_1_Facility_tr_10766_1st_12590.csv,Exathlon,fft,0.9930262784292904
175_Exathlon_id_2_Facility_tr_10684_1st_10784.csv,Exathlon,fft,0.0962514348833313
176_Exathlon_id_3_Facility_tr_10766_1st_12590.csv,Exathlon,fft,0.9612470329721176
177_Exathlon_id_4_Facility_tr_11665_1st_13484.csv,Exathlon,fft,0.9591454267283408
179_Exathlon_id_6_Facility_tr_11665_1st_13484.csv,Exathlon,fft,0.929687406223102
180_Exathlon_id_7_Facility_tr_10766_1st_12590.csv,Exathlon,fft,0.9612470329721176
181_Exathlon_id_8_Facility_tr_11663_1st_13482.csv,Exathlon,fft,0.9867367252119266
182_Exathlon_id_9_Facility_tr_10766_1st_12590.csv,Exathlon,fft,0.9612470329721176
183_Exathlon_id_10_Facility_tr_11665_1st_13484.csv,Exathlon,fft,0.9591454267283408
