filename,L2_Windowed_VUS-PR,L2_Raw_VUS-PR,L2_Windowed_VUS-ROC,L2_Windowed_AUC-PR,L2_Windowed_AUC-ROC,L2_Windowed_Affiliation-F,L2_Windowed_R-based-F1,L2_Windowed_Event-based-F1,L2_Windowed_PA-F1,L2_Windowed_Standard-F1,L2_Windowed_runtime,L2_Windowed_FP_count_ext,L2_Windowed_FN_count_ext,L2_Raw_VUS-ROC,L2_Raw_AUC-PR,L2_Raw_AUC-ROC,L2_Raw_Affiliation-F,L2_Raw_R-based-F1,L2_Raw_Event-based-F1,L2_Raw_PA-F1,L2_Raw_Standard-F1,L2_Raw_runtime,L2_Raw_FP_count_ext,L2_Raw_FN_count_ext
039_GHL_id_8_Sensor_tr_50000_1st_63030.csv,0.0036100995837311488,0.003809700782489358,0.2264108870639877,0.0033525016351303874,0.19186968590148173,0.6666813180879639,0.015096563249110434,0.012087468565337515,0.03468293914153787,0.012089099940138036,15.443848133087158,99864,1132,0.26684364280228673,0.0034908476089624894,0.2233977811902313,0.6666813175990881,0.011362641424999757,0.012139983993514241,0.02076352162126128,0.012232806782108044,0.05811166763305664,99905,1173
041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,0.00532163657999986,0.005447560782483309,0.14425213882137053,0.004968542800032954,0.12234014163043433,0.6668315141946533,0.030104007629862352,0.01837952986054344,0.036774617219092386,0.018422150706099105,15.49948000907898,99853,1908,0.17834875886331433,0.005074753953018458,0.14799383682967523,0.666831514150163,0.0498489026488427,0.01837952986054344,0.029343359594046756,0.01842306551980099,0.06304287910461426,99900,1955
042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,0.004965476245887592,0.005338826037216579,0.2625068455052568,0.004621304282934273,0.22986519439644082,0.6667112093844179,0.009207039275824077,0.01621871131533117,0.041756134451511835,0.016315255509041678,15.545565843582153,99764,1510,0.30765055963024723,0.00493739402983593,0.27052656740982567,0.6667112099641581,0.009206600644342942,0.016724542671383274,0.02246472631104782,0.016859156711827444,0.05826163291931152,99828,1574
043_GHL_id_12_Sensor_tr_39938_1st_40038.csv,0.008554248388367063,0.00854804150224531,0.7099743264722255,0.007731656409921939,0.6919802488277539,0.7901318726143662,0.009896188884442457,0.02549674910372483,0.07529462334778092,0.02552990561040181,15.578629732131958,98849,0,0.6982106992778138,0.007648943755438816,0.678711269368753,0.7592955805069015,0.00990215614503691,0.02650827280064565,0.04152262805444166,0.026632279098302868,0.06294083595275879,98849,0
044_GHL_id_13_Sensor_tr_50000_1st_145001.csv,0.0075726679154964945,0.00828092527588941,0.4177710037614354,0.006911034190580143,0.39132995858476516,0.666712779615038,0.012299682348989212,0.021137709490820104,0.04198625967475433,0.021692242931211546,15.528855323791504,99374,1423,0.46403020408192114,0.00746083277583806,0.4317219269926484,0.6667127796773427,0.013740117825707035,0.023226454793832216,0.03240746955926378,0.02396901409475201,0.059241533279418945,99260,1309
045_GHL_id_14_Sensor_tr_50000_1st_85076.csv,0.029265843685709187,0.02311005869522225,0.8566974752693388,0.024617020606866137,0.8426815516075028,0.6737889518473227,0.019169965184487964,0.0714977795720629,0.3119070461571261,0.07188743588455591,15.613956928253174,98029,0,0.810263146022992,0.019476909044482228,0.7944343421778505,0.6722925517657233,0.006961984263792767,0.06332350049164202,0.10268828525303572,0.06521275794934255,0.05894756317138672,98029,0
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,0.15103980078290663,0.05658887057810841,0.9826315788210713,0.13257754239588584,0.9818440513201251,0.7292887003940319,0.23907000252716704,0.31023976685653704,0.6495412844036698,0.3151618136050763,15.559622049331665,98661,0,0.950724110150891,0.05228757371275892,0.9498160644250704,0.7059282573121426,0.01771657765480557,0.14490380679492415,0.37156995051731895,0.1569929780392387,0.059276580810546875,98661,0
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,0.008114786486535967,0.008416657245052814,0.18748745400464836,0.007548701734203482,0.15782595617936787,0.7809304860045462,0.03834003377374611,0.02701030213319997,0.05623431695905151,0.027039485066064867,15.645054340362549,99705,2733,0.2241923634295139,0.007772164352357457,0.18452435839504489,0.7809304628717452,0.06942875569085938,0.02702689314569058,0.041603839356648346,0.027076655976125966,0.06115984916687012,99800,2828
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,0.013463094954229439,0.015096280674628716,0.371327999103293,0.012253454975352174,0.33458831328030036,0.8271339927614516,0.01750138753818652,0.040201286934862204,0.10503635084427768,0.040206080801694785,15.613865613937378,99208,3191,0.4322710862019736,0.013639900860173165,0.39276055916985353,0.8293447985432508,0.028151406183244083,0.0437648433431971,0.07107671369227175,0.04373404171552473,0.05937981605529785,98716,2699
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,0.059645775892504804,0.03445473978931949,0.9513050233622996,0.05560844104109455,0.9509312023146762,0.9902714689209602,0.08005652711535065,0.15645787139689563,0.576608784473953,0.1583102578371125,13.666794061660767,86271,0,0.9119944492886349,0.03114454454815406,0.9097813283004763,0.9910657601905076,0.015981428136656074,0.09083960252645121,0.25008306567726213,0.09852853918933024,0.05483698844909668,86271,0
