file,Dataset,Best_Algo,Best_Score,Oracle,TSPulse2,TSPulse2Triangulation,TSPulse2_llm_selection_ablated_ensemble,TSPulse2_llm_selection_ablated_fft,TSPulse2_llm_selection_ablated_forecast,TSPulse2_llm_selection_ablated_time,TSPulseFT,TSPulseZS
118_TAO_id_3_Environment_tr_500_1st_7,TAO,TSPulse2,0.9595303094947604,0.9595303094947604,0.9595303094947604,0.9595303094947604,0.4970767317788544,0.4320437253962477,0.9595303094947604,0.4322807857847146,0.93,0.9292903888374549
119_TAO_id_4_Environment_tr_500_1st_1,TAO,TSPulse2_llm_selection_ablated_forecast,0.995486039917064,0.995486039917064,0.9412422790476788,0.995486039917064,0.9533499810406184,0.9412002576369032,0.995486039917064,0.9412422790476788,0.93,0.909919591277307
121_TAO_id_6_Environment_tr_500_1st_7,TAO,TSPulse2_llm_selection_ablated_forecast,0.9953828146695628,0.9953828146695628,0.9016999906138604,0.9953828146695628,0.9016999906138604,0.8653207486211575,0.9953828146695628,0.865690016210879,0.93,0.962921056197898
122_TAO_id_7_Environment_tr_500_1st_19,TAO,TSPulse2,0.9831964844284082,0.9831964844284082,0.9831964844284082,0.9831964844284082,0.8259172619532744,0.7929564798646243,0.9831964844284082,0.7929886240805267,0.93,0.9335374381116612
123_TAO_id_8_Environment_tr_500_1st_62,TAO,TSPulse2,0.9916291901446868,0.9916291901446868,0.9916291901446868,0.9916291901446868,0.9190864077481944,0.9018839556876072,0.9916291901446868,0.9017854451566376,0.93,0.9293814660918718
124_TAO_id_9_Environment_tr_500_1st_1,TAO,TSPulse2,0.9889399606906024,0.9889399606906024,0.9889399606906024,0.9889399606906024,0.9193550125479324,0.8832234848203548,0.9889399606906024,0.8834482166387332,0.93,0.8877308951731446
125_TAO_id_10_Environment_tr_500_1st_9,TAO,TSPulse2,0.9991289186859502,0.9991289186859502,0.9991289186859502,0.9991289186859502,0.9774889594248504,0.971858964073404,0.9991289186859502,0.9719479908030356,0.93,0.9550684358252912
127_TAO_id_12_Environment_tr_500_1st_24,TAO,TSPulse2,0.9907316826332908,0.9907316826332908,0.9907316826332908,0.9907316826332908,0.8895300118513777,0.8774890990500034,0.9907316826332908,0.8754627421273017,0.93,0.9180065408290052
128_TAO_id_13_Environment_tr_500_1st_7,TAO,TSPulse2_llm_selection_ablated_forecast,0.9953828146695628,0.9953828146695628,0.9016999906138604,0.9953828146695628,0.9016999906138604,0.8653207486211575,0.9953828146695628,0.865690016210879,0.93,0.962921056197898
129_OPPORTUNITY_id_1_HumanActivity_tr_1801_1st_1901,OPPORTUNITY,TSPulse2_llm_selection_ablated_fft,0.475162458616098,0.475162458616098,0.4725006220143457,0.475162458616098,0.4725006220143457,0.475162458616098,0.2826708028934122,0.4558698063498029,0.07,0.0192055898271438
130_OPPORTUNITY_id_2_HumanActivity_tr_1045_1st_1145,OPPORTUNITY,TSPulse2_llm_selection_ablated_fft,0.499404196043074,0.499404196043074,0.4982768021517482,0.499404196043074,0.4982768021517482,0.499404196043074,0.2959796923034111,0.4578661289345732,0.07,0.0522586802185597
132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995,OPPORTUNITY,TSPulse2_llm_selection_ablated_fft,0.5489706691210684,0.5489706691210684,0.5447124077263922,0.5489706691210684,0.5447124077263922,0.5489706691210684,0.2904307621937138,0.4911848661482958,0.07,0.0277337879287121
133_OPPORTUNITY_id_5_HumanActivity_tr_1745_1st_6500,OPPORTUNITY,TSPulse2,0.8185565568299481,0.8185565568299481,0.8185565568299481,0.8061134804333848,0.8120966671548622,0.8061134804333848,0.6526963169640545,0.8185565568299481,0.07,0.2868223632339527
134_OPPORTUNITY_id_6_HumanActivity_tr_1477_1st_1577,OPPORTUNITY,TSPulse2_llm_selection_ablated_fft,0.3873132498322761,0.3873132498322761,0.3869307095920423,0.3873132498322761,0.3869307095920423,0.3873132498322761,0.2110986184921086,0.380582084493751,0.07,0.0147903170743751
135_OPPORTUNITY_id_7_HumanActivity_tr_2085_1st_2185,OPPORTUNITY,TSPulse2_llm_selection_ablated_fft,0.3106304078613714,0.3106304078613714,0.3106092704421226,0.3106304078613714,0.3106092704421226,0.3106304078613714,0.1042570770896663,0.3037941810997995,0.07,0.0222488995873898
136_OPPORTUNITY_id_8_HumanActivity_tr_1495_1st_1595,OPPORTUNITY,TSPulse2_llm_selection_ablated_fft,0.3318506581905601,0.3318506581905601,0.3318087302273426,0.3318506581905601,0.3318087302273426,0.3318506581905601,0.1787864253604019,0.3265750530695343,0.07,0.0136815204740481
137_CreditCard_id_1_Finance_tr_500_1st_541,CreditCard,TSPulse2_llm_selection_ablated_forecast,0.2052961351163489,0.2052961351163489,0.0996933593525623,0.006870883131988,0.0358112113474456,0.0069380399156172,0.2052961351163489,0.006870883131988,0.0,0.0042083566182391
138_CATSv2_id_1_Sensor_tr_16568_1st_16668,CATSv2,TSPulseFT,0.07,0.0248470449618327,0.0248470449618327,0.0247666165703072,0.0246475609075855,0.0248470449618327,0.0227601528622056,0.0247666165703072,0.07,0.0529648358739033
139_CATSv2_id_2_Sensor_tr_5592_1st_5692,CATSv2,TSPulseFT,0.07,0.0391609174878563,0.0336570229235004,0.0336570229235004,0.0338855806730208,0.0391609174878563,0.0333718585723023,0.0336570229235004,0.07,0.0395727381357475
141_CATSv2_id_4_Sensor_tr_41727_1st_41827,CATSv2,TSPulse2_llm_selection_ablated_time,0.0748073965144144,0.0748073965144144,0.0359533199363615,0.0748073965144144,0.0521057906894887,0.0471518895871917,0.0359533199363615,0.0748073965144144,0.07,0.0569203090639038
142_CATSv2_id_5_Sensor_tr_30704_1st_30804,CATSv2,TSPulse2,0.1340744725718597,0.1340744725718597,0.1340744725718597,0.1340744725718597,0.1201742148549723,0.0961092911701201,0.0684317826195181,0.1340744725718597,0.07,0.0892984238668549
143_CATSv2_id_6_Sensor_tr_50000_1st_60232,CATSv2,TSPulse2_llm_selection_ablated_time,0.0753891804958283,0.0753891804958283,0.0368855189028156,0.0753891804958283,0.0643452440782714,0.0603825933114676,0.0368855189028156,0.0753891804958283,0.07,0.0341591313474489
144_SMAP_id_1_Sensor_tr_2052_1st_5300,SMAP,TSPulse2_llm_selection_ablated_time,0.999928135535203,0.999928135535203,0.999879429691978,0.999879429691978,0.999879429691978,0.999879429691978,0.956785179403523,0.999928135535203,0.32,0.2112304311182295
145_SMAP_id_2_Sensor_tr_2133_1st_5400,SMAP,TSPulseFT,0.32,0.1571289297243012,0.1571289297243012,0.1571289297243012,0.1571289297243012,0.1336064138244792,0.108976793058395,0.1494877103151508,0.32,0.2467158192561602
146_SMAP_id_3_Sensor_tr_2128_1st_5000,SMAP,TSPulseFT,0.32,0.0501038680299938,0.0338268510231891,0.031869345984829,0.031869345984829,0.0318551600883237,0.0501038680299938,0.0338268510231891,0.32,0.0689258710811923
147_SMAP_id_4_Sensor_tr_2160_1st_6449,SMAP,TSPulseFT,0.32,0.0291431749416696,0.0236371013497065,0.0271623421996078,0.0271623421996078,0.0245195469839095,0.0236371013497065,0.0291431749416696,0.32,0.0173187792774469
148_SMAP_id_5_Sensor_tr_2011_1st_5060,SMAP,TSPulse2,0.850546615777899,0.850546615777899,0.850546615777899,0.8498513670231866,0.8498513670231866,0.8500885882436938,0.850546615777899,0.8502264306481986,0.32,0.0386634531434452
150_SMAP_id_7_Sensor_tr_2077_1st_5394,SMAP,TSPulse2_llm_selection_ablated_time,0.9989796334430994,0.9989796334430994,0.9981598712876116,0.9981598712876116,0.9981598712876116,0.9981598712876116,0.2704143737838546,0.9989796334430994,0.32,0.3825533424255167
151_SMAP_id_8_Sensor_tr_1971_1st_4870,SMAP,TSPulse2,0.9916197734753012,0.9916197734753012,0.9916197734753012,0.9900855884570866,0.9900855884570866,0.9900855884570866,0.1898399172805031,0.9916197734753012,0.32,0.2376582708209222
152_SMAP_id_9_Sensor_tr_2073_1st_5600,SMAP,TSPulseFT,0.32,0.3012579551393581,0.0536611855616196,0.2938260149329727,0.2938260149329727,0.3012579551393581,0.0536611855616196,0.2937562996256398,0.32,0.1881138664921924
153_SMAP_id_10_Sensor_tr_1840_1st_4030,SMAP,TSPulse2_llm_selection_ablated_fft,0.7929114979736079,0.7929114979736079,0.7749970647858107,0.7876271470886447,0.7876271470886447,0.7929114979736079,0.2527483920638211,0.7749970647858107,0.32,0.4197839398845315
154_SMAP_id_11_Sensor_tr_2117_1st_4770,SMAP,TSPulseFT,0.32,0.0571431506028181,0.0561612104430154,0.0561612104430154,0.0561612104430154,0.0571431506028181,0.0208006638836092,0.0463612729245378,0.32,0.0094712421276868
155_SMAP_id_12_Sensor_tr_1907_1st_4800,SMAP,TSPulse2_llm_selection_ablated_time,0.5259471809447487,0.5259471809447487,0.1917853034740635,0.5231429174809435,0.5231429174809435,0.5231429174809435,0.1917853034740635,0.5259471809447487,0.32,0.1335237492233458
156_SMAP_id_13_Sensor_tr_1173_1st_2750,SMAP,TSPulse2_llm_selection_ablated_forecast,0.7794034672737388,0.7794034672737388,0.7527492717102894,0.7537284025596256,0.7537284025596256,0.751473634447848,0.7794034672737388,0.7527492717102894,0.32,0.4663226694186446
157_SMAP_id_14_Sensor_tr_2126_1st_5000,SMAP,TSPulseFT,0.32,0.0513268170161907,0.031903323306976,0.031903323306976,0.031903323306976,0.0328954837769898,0.0513268170161907,0.0328655167591359,0.32,0.0895499247088066
158_SMAP_id_15_Sensor_tr_2075_1st_5610,SMAP,TSPulse2_llm_selection_ablated_ensemble,0.8078181541881299,0.8078181541881299,0.7461824416869761,0.8078181541881299,0.8078181541881299,0.8054930867654444,0.3994639877882626,0.7461824416869761,0.32,0.5608600047888898
159_SMAP_id_16_Sensor_tr_1757_1st_2650,SMAP,TSPulse2_llm_selection_ablated_fft,0.936334213545104,0.936334213545104,0.7192782684176926,0.7192782684176926,0.7192782684176926,0.936334213545104,0.2531942624357362,0.9355114625046386,0.32,0.6489076098724899
160_SMAP_id_17_Sensor_tr_1832_1st_5300,SMAP,TSPulse2_llm_selection_ablated_time,0.4230433680436624,0.4230433680436624,0.4224977201180075,0.4224977201180075,0.4224977201180075,0.4222282562190488,0.1153868331369396,0.4230433680436624,0.32,0.0420187474857258
161_SMAP_id_18_Sensor_tr_2075_1st_5550,SMAP,TSPulse2,0.5962659627794957,0.5962659627794957,0.5962659627794957,0.5962659627794957,0.5962659627794957,0.5524354240042716,0.1083965847862316,0.5848747948253264,0.32,0.3387728032853315
162_SMAP_id_19_Sensor_tr_1908_1st_4690,SMAP,TSPulse2_llm_selection_ablated_ensemble,0.7102926556767488,0.7102926556767488,0.122819712404429,0.7102926556767488,0.7102926556767488,0.7072936231987671,0.122819712404429,0.6922885097982584,0.32,0.3569877392209202
163_SMAP_id_20_Sensor_tr_2051_1st_4575,SMAP,TSPulse2_llm_selection_ablated_fft,0.8701986064477222,0.8701986064477222,0.8521882619224496,0.8521882619224496,0.8521882619224496,0.8701986064477222,0.050746558058247,0.8500284631155511,0.32,0.0149138786029354
165_SMAP_id_22_Sensor_tr_2129_1st_5000,SMAP,TSPulseFT,0.32,0.0769946251109558,0.0447328178397698,0.0447328178397698,0.0447328178397698,0.0446182208442447,0.0769946251109558,0.0448808663773347,0.32,0.0729508864772349
166_SMAP_id_23_Sensor_tr_1113_1st_1890,SMAP,TSPulse2_llm_selection_ablated_forecast,0.7434274200379891,0.7434274200379891,0.7362512728044901,0.6333626258747899,0.6333626258747899,0.6184461517238697,0.7434274200379891,0.7362512728044901,0.32,0.6724254742547425
167_SMAP_id_24_Sensor_tr_2094_1st_5600,SMAP,TSPulse2_llm_selection_ablated_fft,0.8806852680755948,0.8806852680755948,0.0699905664503342,0.878731986569519,0.878731986569519,0.8806852680755948,0.0699905664503342,0.8313433595654826,0.32,0.5972768725940025
168_SMAP_id_25_Sensor_tr_1998_1st_2098,SMAP,TSPulse2_llm_selection_ablated_fft,0.9754920020091228,0.9754920020091228,0.9632789198811098,0.9754843718223192,0.9754843718223192,0.9754920020091228,0.1707342457168115,0.9632789198811098,0.32,0.827378440037819
169_SMAP_id_26_Sensor_tr_1811_1st_4510,SMAP,TSPulse2_llm_selection_ablated_ensemble,0.9682059857336722,0.9682059857336722,0.1876223707093826,0.9682059857336722,0.9682059857336722,0.9649555100782916,0.1876223707093826,0.9614750876150844,0.32,0.7808193605525923
170_SMAP_id_27_Sensor_tr_2160_1st_4690,SMAP,TSPulse2_llm_selection_ablated_ensemble,0.9044968957643006,0.9044968957643006,0.1489654839162461,0.9044968957643006,0.9044968957643006,0.9022780201442432,0.1489654839162461,0.8994961688460884,0.32,0.1860836627358705
171_SWaT_id_1_Sensor_tr_3749_1st_9522,SWaT,TSPulseZS,0.1614160961676457,0.1342984654284328,0.1326637626498672,0.1290729800375621,0.1342984654284328,0.1261682081922041,0.1164873354868471,0.1290729800375621,0.14,0.1614160961676457
172_SWaT_id_2_Sensor_tr_23700_1st_23800,SWaT,TSPulseFT,0.14,0.0895979141354608,0.0816796266833467,0.0815851569542328,0.0816796266833467,0.0814000843996826,0.0895979141354608,0.0815851569542328,0.14,0.0908431631281328
173_GECCO_id_1_Sensor_tr_16165_1st_16265,GECCO,TSPulse2_llm_selection_ablated_forecast,0.2051072574885077,0.2051072574885077,0.1535097433065803,0.1543348594305889,0.1535097433065803,0.1524103554611286,0.2051072574885077,0.1543348594305889,0.18,0.1749126109610111
174_Exathlon_id_1_Facility_tr_10766_1st_12590,Exathlon,TSPulseZS,0.9930262784292904,0.8542138480760336,0.8953945472377369,0.8101087933440175,0.8174394067633808,0.8542138480760336,0.6228004615672287,0.8101087933440175,0.91,0.9930262784292904
175_Exathlon_id_2_Facility_tr_10684_1st_10784,Exathlon,TSPulseFT,0.91,0.0680144466170485,0.0680144466170485,0.0664452661064156,0.0680144466170485,0.0645659832431406,0.0586281153918329,0.0664452661064156,0.91,0.0962514348833313
176_Exathlon_id_3_Facility_tr_10766_1st_12590,Exathlon,TSPulse2_llm_selection_ablated_fft,0.999408209662472,0.999408209662472,0.9993408308662866,0.999387520723048,0.9993408308662866,0.999408209662472,0.9790609177164972,0.999387520723048,0.91,0.9612470329721176
177_Exathlon_id_4_Facility_tr_11665_1st_13484,Exathlon,TSPulse2_llm_selection_ablated_fft,0.991047508826134,0.991047508826134,0.990425202242726,0.9902720554087868,0.989357104790437,0.991047508826134,0.8490150724360479,0.9902720554087868,0.91,0.9591454267283408
179_Exathlon_id_6_Facility_tr_11665_1st_13484,Exathlon,TSPulseZS,0.929687406223102,0.0879470538660388,0.042099351723258,0.0389694673884984,0.042099351723258,0.0378339069538256,0.0879470538660388,0.0389694673884984,0.91,0.929687406223102
180_Exathlon_id_7_Facility_tr_10766_1st_12590,Exathlon,TSPulse2_llm_selection_ablated_fft,0.999408209662472,0.999408209662472,0.999387520723048,0.999387520723048,0.9993408308662866,0.999408209662472,0.9790609177164972,0.999387520723048,0.91,0.9612470329721176
181_Exathlon_id_8_Facility_tr_11663_1st_13482,Exathlon,TSPulseZS,0.9867367252119266,0.963359041734826,0.9620321851512692,0.963359041734826,0.958884340971346,0.9616986758802344,0.4050441972759662,0.963359041734826,0.91,0.9867367252119266
182_Exathlon_id_9_Facility_tr_10766_1st_12590,Exathlon,TSPulse2_llm_selection_ablated_fft,0.999408209662472,0.999408209662472,0.999387520723048,0.999387520723048,0.9993408308662866,0.999408209662472,0.9790609177164972,0.999387520723048,0.91,0.9612470329721176
183_Exathlon_id_10_Facility_tr_11665_1st_13484,Exathlon,TSPulse2_llm_selection_ablated_fft,0.991047508826134,0.991047508826134,0.989357104790437,0.9902720554087868,0.989357104790437,0.991047508826134,0.8490150724360479,0.9902720554087868,0.91,0.9591454267283408
184_Exathlon_id_11_Facility_tr_11665_1st_13484,Exathlon,TSPulse2_llm_selection_ablated_fft,0.991047508826134,0.991047508826134,0.989357104790437,0.9902720554087868,0.989357104790437,0.991047508826134,0.8490150724360479,0.9902720554087868,0.91,0.9591454267283408
185_Exathlon_id_12_Facility_tr_11665_1st_13484,Exathlon,TSPulse2_llm_selection_ablated_fft,0.991047508826134,0.991047508826134,0.990338367083896,0.9902720554087868,0.989357104790437,0.991047508826134,0.8490150724360479,0.9902720554087868,0.91,0.9591454267283408
186_Exathlon_id_13_Facility_tr_10766_1st_12590,Exathlon,TSPulse2_llm_selection_ablated_fft,0.999408209662472,0.999408209662472,0.999387520723048,0.999387520723048,0.9993408308662866,0.999408209662472,0.9790609177164972,0.999387520723048,0.91,0.9612470329721176
187_Exathlon_id_14_Facility_tr_6193_1st_6293,Exathlon,TSPulse2,0.9669245428334564,0.9661905838283456,0.9669245428334564,0.963334770371152,0.9661905838283456,0.9646489367989302,0.7640281459543204,0.963334770371152,0.91,0.9610465408202528
188_Exathlon_id_15_Facility_tr_12538_1st_12638,Exathlon,TSPulseZS,0.9613394837119884,0.9410334111001456,0.938229986352059,0.9410334111001456,0.9290835140731808,0.9387985826817598,0.631592714521981,0.9410334111001456,0.91,0.9613394837119884
189_Exathlon_id_16_Facility_tr_11663_1st_13482,Exathlon,TSPulseZS,0.9867367252119266,0.963359041734826,0.960596587060158,0.963359041734826,0.958884340971346,0.9616986758802344,0.4050441972759662,0.963359041734826,0.91,0.9867367252119266
190_Exathlon_id_17_Facility_tr_12538_1st_12638,Exathlon,TSPulseZS,0.9613394837119884,0.9410334111001456,0.9401045536857466,0.9410334111001456,0.9290835140731808,0.9387985826817598,0.631592714521981,0.9410334111001456,0.91,0.9613394837119884
191_Exathlon_id_18_Facility_tr_11665_1st_13484,Exathlon,TSPulse2_llm_selection_ablated_fft,0.991047508826134,0.991047508826134,0.989357104790437,0.9902720554087868,0.989357104790437,0.991047508826134,0.8490150724360479,0.9902720554087868,0.91,0.9591454267283408
192_Exathlon_id_19_Facility_tr_11665_1st_13484,Exathlon,TSPulse2_llm_selection_ablated_fft,0.991047508826134,0.991047508826134,0.989357104790437,0.9902720554087868,0.989357104790437,0.991047508826134,0.8490150724360479,0.9902720554087868,0.91,0.9591454267283408
193_Exathlon_id_20_Facility_tr_8898_1st_8998,Exathlon,TSPulseFT,0.91,0.1337813616930167,0.0839744783517288,0.0842277763113119,0.0670049482636303,0.0634816495837943,0.1337813616930167,0.0842277763113119,0.91,0.1204999504538004
194_Exathlon_id_21_Facility_tr_6985_1st_7085,Exathlon,TSPulseZS,0.9709446741197912,0.9473573307407472,0.943995805314161,0.9473573307407472,0.9446948992709868,0.940130866987205,0.6737596708272087,0.9473573307407472,0.91,0.9709446741197912
196_Exathlon_id_23_Facility_tr_11665_1st_13484,Exathlon,TSPulse2_llm_selection_ablated_fft,0.991047508826134,0.991047508826134,0.990266077912042,0.9902720554087868,0.989357104790437,0.991047508826134,0.8490150724360479,0.9902720554087868,0.91,0.9591454267283408
197_Exathlon_id_24_Facility_tr_10766_1st_12590,Exathlon,TSPulse2_llm_selection_ablated_fft,0.999408209662472,0.999408209662472,0.9993408308662866,0.999387520723048,0.9993408308662866,0.999408209662472,0.9790609177164972,0.999387520723048,0.91,0.9612470329721176
198_Exathlon_id_25_Facility_tr_12538_1st_12638,Exathlon,TSPulseZS,0.9613394837119884,0.9410334111001456,0.9426325359919508,0.9410334111001456,0.9290835140731808,0.9387985826817598,0.631592714521981,0.9410334111001456,0.91,0.9613394837119884
199_Exathlon_id_26_Facility_tr_12538_1st_12638,Exathlon,TSPulseZS,0.9613394837119884,0.9410334111001456,0.9401045536857466,0.9410334111001456,0.9290835140731808,0.9387985826817598,0.631592714521981,0.9410334111001456,0.91,0.9613394837119884
200_Exathlon_id_27_Facility_tr_10766_1st_12590,Exathlon,TSPulse2_llm_selection_ablated_fft,0.999408209662472,0.999408209662472,0.999387520723048,0.999387520723048,0.9993408308662866,0.999408209662472,0.9790609177164972,0.999387520723048,0.91,0.9612470329721176
